HostRegion,Product ID,Unit,GBP List Price(per unit),GBP List Price,GBP Transfer Price(per unit),GBP Transfer Price
UKI,UKI-NW-0001-0001,0,0.121000,0.000000,0.007100,0.000000
UKI,UKI-DK-0003-0001,30560,0.000160,4.889600,0.000130,3.972800
UKI,UKI-DK-0002-0001,97340,0.000160,15.574400,0.000130,12.654200
UKI,UKI-SD-0001-0001,168170,0.000160,26.907200,0.000130,21.862100
UKI,UKI-NW-0002-0001,87,0.023000,2.001000,0.014900,1.296300
UKI,UKI-DK-0001-0001,287350,0.000160,45.976000,0.000130,37.355500
UKI,UKI-VM-0001-0001,425,0.080000,34.000000,0.067900,28.857500
UKI,UKI-IP-0001-0001,1454,0.008000,11.632000,0.007100,10.323400
Total,-,-,140.9802,-,116.3218
